id,title,link,imageLink,price,description,salePrice,brand,unit
9731403000,KTM Mechanic hanskat,https://tarvike.com/product/mechanic-gloves-xxl12-37914,https://media.tarvike.com/product/images/37914/original/180170.jpg,15.4,"KTM Mechanic hanskat ovat kestävät ja monikäyttöiset hanskat, jotka sopivat niin ajamiseen kuin teknisiin töihin. Valmistettu laadukkaista materiaaleista, ne tarjoavat hyvän suojan ja erinomaisen tuntuman ohjaustangolle. Joustavat paneelit ja tarrakiinnitys ranteessa takaavat mukavan ja napakan istuvuuden. Käytännöllinen valinta aktiiviselle kuskille.",10.0,KTM,
9731391000,KTM Pure ajohousut,https://tarvike.com/product/pure-pants-m32-37886,https://media.tarvike.com/product/images/37886/original/180151.webp,144.1,"KTM Pure ajohousut ovat kevyet, joustavat ja mukavat housut aktiiviseen ajoon. Kulutusta kestävät aramidivahvikkeet lisäävät suojaa, ja elastinen nailonmateriaali takaa erinomaisen liikkuvuuden. Useat käytännölliset ulkotaskut ja vyölenkit lisäävät toiminnallisuutta. Täydellinen valinta niin katu- kuin kevyeen offroad-käyttöön.",100.0,KTM,
8543321001,KTM Racetech WP Ajotakki,https://tarvike.com/product/racetech-jacket-wp-xl-37975,https://media.tarvike.com/product/images/37975/original/180236.jpg,298.4,"KTM Racetech WP Ajotakki on säänkestävä offroad-takki, joka tarjoaa suojaa ja mukavuutta vaativissakin olosuhteissa. Vedenpitävät kalvot, vetoketjut ja teipatut saumat pitävät kosteuden ulkona, samalla kun edessä ja takana olevat ilmanottoaukot huolehtivat tehokkaasta ilmanvaihdosta.",208.0,KTM,
8543315001,KTM Racetech ajohousut,https://tarvike.com/product/racetech-pants-m32-37967,https://media.tarvike.com/product/images/37967/original/180229.png,164.6,"KTM Racetech ajohousut on suunniteltu kovaan offroad-käyttöön vaativissa olosuhteissa. Lämpöä ja kulutusta kestävät nahkavahvikkeet polvissa, esitaivutettu rakenne ja joustavat paneelit takaavat erinomaisen istuvuuden ja liikkumavapauden. Rei'itetyt tuuletusalueet parantavat hengittävyyttä, ja säädettävä vyötärö varmistaa hyvän istuvuuden. Täydellinen valinta kilpailuun tai intensiiviseen ajoon.",115.0,KTM,
9731398000,KTM Morph Sport Ajohanskat,https://tarvike.com/product/morph-sport-gloves-m-37908,https://media.tarvike.com/product/images/37908/original/180168.png,159.5,"KTM Morph Sport Ajohanskat yhdistävät kevyen ja kestävän rakenteen moderniin mukavuuteen. Valmistettu pääosin vuohennahasta, ne tarjoavat erinomaisen tuntuman ja hengittävyyden RIDEKNIT®-paneelien ansiosta. Kovamuoviset rystysuojat ja MorphTech Weave™ -rakenne lisäävät suojaa ja joustavuutta. Tarrakiinnitys ranteessa takaa tarkan istuvuuden. Täydelliset hanskat vaativaan ajoon.",143.0,KTM,
6359883002,KTM Terra Adventure V3 Housut,https://tarvike.com/product/terra-adventure-v3-pants-blkgreen-l34-38281,https://media.tarvike.com/product/images/38281/original/181696.png,411.5,Ensiluokkaiset Adventurehousut kaikkiin sääolosuhteisiin.,329.0,KTM,
9890118002,KTM Defender housut,https://tarvike.com/product/defender-pants-xxl38-37400,https://media.tarvike.com/product/images/37400/original/192248.png,257.2,KTM Defender housut ovat aadukkaat premium-maastohousut.,205.0,KTM,
9731424000,KTM Gravity-FX Replica Ajohanskat,https://tarvike.com/product/gravity-fx-replica-gloves-s8-37945,https://media.tarvike.com/product/images/37945/original/180121.png,36.0,"KTM Gravity-FX Replica -ajohanskat tarjoavat erinomaista suojaa ja mukavuutta motocross- ja offroad-ajoon. Ne on valmistettu kestävästä ja hengittävästä materiaalista, jossa on innovatiivinen Nanofront®-kämmenpinta parempaan otteeseen.",28.0,KTM,
9731396000,KTM Puffitakki,https://tarvike.com/product/puff-jacket-s-37905,https://media.tarvike.com/product/images/37905/original/180165.jpg,102.9,"KTM Puffitakki on lämmin ja kevyt välikerrostakki, joka sopii mainiosti viileisiin olosuhteisiin. Täytteenä on 120 g/m² eristettä, joka pitää sinut lämpimänä ilman ylimääräistä painoa. Takissa on käytännölliset vetoketjulliset sivutaskut, sisätasku sekä joustavat hihansuut. Heijastavat yksityiskohdat parantavat näkyvyyttä pimeässä. Mukava valinta aktiiviseen arkeen ja vapaa-aikaan.",82.0,KTM,
9731381000,KTM Wraap Lasten Kypärä,https://tarvike.com/product/wraaap-kids-helmet-ece-xxs51-52-37864,https://media.tarvike.com/product/images/37864/original/180136.png,205.7,"KTM Wraap Lasten Kypärä on kevyt ja turvallinen maastokypärä nuorille kuskeille. Kestävä termoplastinen rakenne, irrotettava ja pestävä sisävuori sekä tehokas ilmanvaihto takaavat mukavan ajokokemuksen. Säädettävä lippa ja Double D -lukitus lisäävät käytettävyyttä ja turvallisuutta. Täydellinen valinta aloitteleville motocross-kuljettajille!",164.0,KTM,
4317002,KTM APEX V4 K-Hydratech Evo Ajohousut,https://tarvike.com/product/ktm-apex-v4-k-hydratech-evo-ajohousut-mustaoranssi-l-37526,https://media.tarvike.com/product/images/37526/original/179559.webp,308.7,"KTM APEX V4 K‑Hydratech Evo Pants tarjoavat sporttista suorituskykyä ja kestävyyttä kevyen kahden kerroksen rakenteen, vesitiiviiden saumojen ja hengittävien verkotus ominaisuuksien avulla.",246.0,KTM,
4276002,KTM APEX V4 K-Hydratech Evo Takki,https://tarvike.com/product/apex-v4-jacket-l-37506,https://media.tarvike.com/product/images/37506/original/179543.webp,411.5,"KTM APEX V4 K-Hydratech Evo on urheilullinen, kahdella kerroksella varustettu touring-pyöräilytakki, joka yhdistää veden- ja tuulenpitävät saumat, hengittävyyden (10 000 g/m²/24h) sekä Level AA -sertifioidun suojauksen CE-luokitelluilla olka- ja kyynärsuojilla.",329.0,KTM,
3478063002,KTM Speed Tourer Pro K-Hydratech Housut,https://tarvike.com/product/speed-tourer-pro-k-hydratech-pants-xl36-38313,https://media.tarvike.com/product/images/38313/original/181662.png,380.6,"KTM Speed Tourer Pro K-Hydratech -housut tarjoavat erinomaisen yhdistelmän mukavuutta, suojaa ja kestävyyttä.",304.0,KTM,
2399442000,Scott Lens Voltage MX/X/Proair Works varalinssi yellow,https://tarvike.com/product/scott-lens-voltage-mxxproair-works-varalinssi-yellow-133914,https://media.tarvike.com/product/images/133914/original/171818.jpg,16.2,,9.7,Scott,
17723178001,KTM Andes V2 Drystar Ajosaappaat 43,https://tarvike.com/product/ktm-andes-v2-drystar-ajosaappaat-43-208968,https://media.tarvike.com/product/images/208968/original/207123.png,257.2,Vedenpitävät touring-ajosaappaat. Päällismateriaali vahvistettua nahkaa. Kokonainen DRYSTAR®-sisäkalvo. Laajat mikrokuituiset haitarirakenteet edessä ja takana. Koko 43,180.0,KTM,
17723122001,KTM Speed Tourer K-hydratech Pro ajotakki,https://tarvike.com/product/speed-tourer-k-hydratech-pro-jacket-l-58807,https://media.tarvike.com/product/images/58807/original/207119.png,545.2,"Monipuolinen ja korkealaatuinen touring-takki kaikkiin sääolosuhteisiin. Sopii erinomaisesti myös kaupunkiympäristöön. Valmistettu pääosin hankauksen- ja repeämänkestävästä polyesterin ja polyamidin sekoitteesta. Olkapäissä, käsivarsissa ja yläselässä on pehmustettua AX® Grain Tech -vegaaninahkaa.",436.0,KTM,
9731412000,KTM Gravity-FX Ajohanskat,https://tarvike.com/product/gravity-fx-gloves-xl11-37942,https://media.tarvike.com/product/images/37942/original/180124.png,36.0,"KTM Gravity-FX -ajohanskat yhdistävät keveyden ja suorituskyvyn, tarjoten erinomaisen otteen ja hengittävyyden. Nanofront®-materiaalilla varustetut kämmenet parantavat pitoa, ja sormien välissä oleva verkkomateriaali takaa hyvän ilmanvaihdon. Säädettävä TPR-tarrakiinnitys ranteessa takaa mukavan ja turvallisen istuvuuden. Täydelliset hanskat niin motocrossiin kuin offroad-ajoon.",28.0,KTM,
9731376000,KTM Storm Duke Kypärä XL/61-62,https://tarvike.com/product/ktm-storm-duke-kypara-xl61-62-147153,https://media.tarvike.com/product/images/147153/original/180107.png,205.7,"KTM Storm Duke -kypärä on KTM:n ja LS2:n yhteistyönä kehitetty täyskuorinen katuajokypärä, joka yhdistää huippuluokan suojaavat ominaisuudet edullisessa paketissa",164.0,KTM,
5539555002,KTM CR-X Drystar ajokengät,https://tarvike.com/product/cr-x-drystar-shoes-43-58804,https://media.tarvike.com/product/images/58804/original/207116.png,195.5,"Vedenpitävät ja edistykselliset kaupunkiajoon tarkoitetut ajosaappaat. Valmistettu pääosin polyuretaaniseoksesta, kumipohja, jossa on epäsymmetrinen kuviointi. Kengissä on joustourat jalkaterän etuosassa. Varustettu Alpinestars DRYSTAR® -kalvolla, joka takaa erinomaisen hengittävyyden.",156.0,KTM,
4685000,KTM Defender Takki,https://tarvike.com/product/defender-jacket-xxl-37550,https://media.tarvike.com/product/images/37550/original/179577.webp,360.0,"KTM Defender Jacket on premium‑luokan offroad‑takki, joka yhdistää kestävän laminaattirakenteen, tehokkaan ilmankierron edessä ja takana sekä irrotettavat hihat, joiden ansiosta takki mukautuu sääolosuhteisiin. Täydellinen kumppani vaativille maastoajoretkille.",288.0,KTM,
3408506001,"HJC Visiiri HJ-XS Kirkas, CL-XS",https://tarvike.com/product/hjc-visiiri-hj-xs-kirkas-cl-xs-137618,https://media.tarvike.com/product/images/137618/original/172511.jpg,50.1,"HJC Visiiri HJ-XS Kirkas, CL-XS",29.9,HJC,
24008774001,KTM Terra Adventure V2 Ajotakki,https://tarvike.com/product/ktm-terra-adventure-v2-ajotakki-19355,https://media.tarvike.com/product/images/19355/original/16245.jpg,514.3,KTM Terra on huippuluokan adventure takki kaikille sääolosuhteille.Takissa suuri avattava tuuletusalue rinnassa ja selässä.,360.0,KTM,
18741339002,KTM Sadehousut V2,https://tarvike.com/product/rain-pants-v2-s-11566,https://media.tarvike.com/product/images/11566/original/15800.jpg,66.8,KTM joustavat 2-kerroksiset sadehousut aikuisille!,46.0,KTM,
18263937000,KTM Racetech WP Ajohousut,https://tarvike.com/product/racetech-pants-wp-m32-37965,https://media.tarvike.com/product/images/37965/original/180148.jpg,185.2,"KTM Racetech WP Ajohousut on suunniteltu kovaan offroad-käyttöön kaikissa sääolosuhteissa. Vedenpitävä rakenne ja hengittävä materiaali pitävät olosi kuivana ja mukavana. Vahvistetut polvialueet, joustavat paneelit ja säädettävä vyötärö takaavat erinomaisen istuvuuden ja liikkumavapauden. Täydellinen valinta vaativaan ajoon – olitpa sitten radalla tai poluilla.",129.0,KTM,
5174981002,Scott Lens MX Voltage MX/X/ProAir TML natural light black chrome spherical,https://tarvike.com/product/scott-lens-mx-voltage-mxxproair-tml-natural-light-black-chrome-spherical-204038,https://media.tarvike.com/product/placeholders/productImageComingSoong.jpg,56.7,Scott Lens MX Voltage MX/X/ProAir TML natural light black chrome spherical.,33.9,Scott,
5174940002,Nuviz Hud Kypäräpuhelin,https://tarvike.com/product/nuviz-hud-kyparapuhelin-210329,https://media.tarvike.com/product/images/210329/original/206819.jpg,201.5,Nuviz Hud Kypäräpuhelin.,120.9,Nuviz,
35395066000,Scott Suojatakki Commander valkoinen,https://tarvike.com/product/scott-suojatakki-commander-valkoinen-206591,https://media.tarvike.com/product/images/206591/original/205975.png,292.5,Outlet -tuote,174.9,Scott,
16969972001,Grand Canyon Bikewear Tekstiilihousut Spirit,https://tarvike.com/product/grand-canyon-bikewear-tekstiilihousut-spirit-musta-4xl-22506,https://media.tarvike.com/product/images/22506/original/92957.jpg,181.2,"600DN polyesteria Humax® (10K/10K) veden-, tuulenpitävä ja hengittävä kalvo drop linerina YKK vetoketju Vedenpitävä vetoketju lahkeensuissa Irrotettava lämpövuori Erilaisia tuuletusvetoketjuja Säädettävät olkaimet Lyhyt yhdistysvetoketju Heijastavia elementtejä Vahvistettu polvista EN1621-1:2012 polvisuojat Taso A hyväksytty Koot S-4XL, isot koot 5XL-8XL",107.9,Grand Canyon,
16203919001,Scott Crossihousut 350 Race,https://tarvike.com/product/scott-crossihousut-350-race-mustaharmaa-30-27163,https://media.tarvike.com/product/images/27163/original/69955.jpg,140.7,Scott 350 Race crossihousut ovat ykkösvalinta. Housut ovat erittäin keveät sekä kestävät. Muotoiltu istuvuus Joustavat paneelit ja ilmastointikanavat Topatut polvet Koko: 30,69.0,Scott,
28458869001,Scorpion Kypärä EXO-1500 Air,https://tarvike.com/product/scorpion-helmet-exo-1500-air-matt-black-m-45617,https://media.tarvike.com/product/images/45617/original/200562.webp,349.0,Kypärän muotoilua on parannettu aerodynamiikan vuoksi → vähemmän ilmanvastusta ja vakaampi ajossa. Sisärakennetta on uudistettu → hiljaisempi kypärä pitkille matkoille.,279.0,Scorpion,
1874302002,Halvarssons Nyberg Naisten ajofarkut,https://tarvike.com/product/halvarssons-ajofarkut-nyberg-naisten-musta-s40-31347,https://media.tarvike.com/product/images/31347/original/88155.jpg,209.9,"Farkkumalli moottoripyöräilyyn. Materiaali on sekoitus puuvillaa ja elastisia, teknisiä materiaaleja, jotka antavat tuotteelle kaiken, mitä se tarvitsee korkeimpien vaatimusten täyttämiseen. CE-sertifioitu, luokka AAA Säädettävät CE-hyväksytyt suojat lantiossa ja polvissa, taso 2 Pitkä yhdistysketju takkeihin Slim fit",125.0,Halvarssons,
