id,title,link,imageLink,price,description,salePrice,brand,unit
4578777000,Kytkentäsarja 12v Rele + Katk.,https://tarvike.com/product/kytkentasarja-12v-rele-katk-106049,https://media.tarvike.com/product/images/106049/original/148746.jpg,20.5,"12 vLed-keinukytkin, asennus 12mm reikään + rele + johtosarja, punainen led",17.4,,
20575412001,Milwaukee Vasaraporan teräsarja SDS+ MX4 POFSET 7P,https://tarvike.com/product/milwaukee-vasaraporan-terasarja-sds-mx4-pofset-7p-169569,https://media.tarvike.com/product/images/169569/original/195123.png,75.4,,39.0,Milwaukee Tools,
20261316001,Milwaukee Kärkisarja T50m Karabiini 10P,https://tarvike.com/product/milwaukee-karkisarja-t50m-karabiini-10p-169529,https://media.tarvike.com/product/images/169529/original/197354.webp,19.1,SHOCKWAVE™ IMPACT DUTY -ruuvauskärjet on suunniteltu käytettäväksi iskevissä ruuvinvääntimissä. Terät ovat ihanteellisia vaativiin iskutoimintosovelluksiin ja tarjoavat täyden ratkaisun kaikkiin kiinnitystarpeisiin.,8.0,Milwaukee Tools,
18750678002,"Tulpanavain 12mm(kierre), avain 18mm",https://tarvike.com/product/tulpanavain-12mmkierre-avain-18mm-108980,https://media.tarvike.com/product/images/108980/original/152613.jpg,9.2,12mm tulpalleAvain 18mm,5.5,,
1770768000,"Katkaisulaikka 125x1,0 10kpl",https://tarvike.com/product/katkaisulaikka-125x10-10kpl-145312,https://media.tarvike.com/product/images/145312/original/176805.webp,16.5,"Mirka katkaisulaikka ruostumattoman teräksen (Inox) ja teräksen eri laatujen katkaisuun. 125x1,0x22,2mm 10kpl.",9.99,MIRKA,
1772500000,"Philips Polttimo 12V 5W SV8,5",https://tarvike.com/product/philips-polttimo-12v-5w-sv85-129084,https://media.tarvike.com/product/placeholders/productImageComingSoong.jpg,1.1,,0.6,Philips,
20502009001,Milwaukee Akkuvalaisin M18 TLED-0,https://tarvike.com/product/milwaukee-akkuvalaisin-m18-tled-0-169496,https://media.tarvike.com/product/images/169496/original/194998.png,89.0,M18 TLED-0 Akkuvalaisimen M18™ LED-elektroniikka tuottaa 2x pidemmän käyttöajan ja johtaa vähemmän lämpöä.,66.0,Milwaukee Tools,
16971532001,"Lisävalon tukirautapari, pyöreä 200mm",https://tarvike.com/product/lisavalon-tukirautapari-pyorea-200mm-106033,https://media.tarvike.com/product/images/106033/original/148724.jpg,13.0,Pyöreä200mmMustaRuostumatonta terästä,11.0,,
10098543000,Optibeam Super Captain Dual 600 Curved Lisävalo,https://tarvike.com/product/optibeam-super-captain-dual-600-curved-lisavalo-156161,https://media.tarvike.com/product/images/156161/original/180442.jpg,299.0,"Optibeamin suosituin lisävalo Super Captain on saanut uudet ja entistä tehokkaammat Super Captain Curved -versiot, jotka tarjoavat enemmän valotehoa, päivitettyä elektroniikkaa ja kaarevan muotoilun parempaa valaistusta varten. Uusi sarja on kehitetty käyttäjien palautteen perusteella ja täyttää vaativimpienkin käyttäjien odotukset parannetulla tehokkuudella ja luotettavuudella, joka kattaa 36 kuukauden takuun.",264.0,Optibeam,
5017907002,"Naula T Sähkös 2,2X38 1000Kpl",https://tarvike.com/product/naula-t-sahkos-22x38-1000kpl-155806,https://media.tarvike.com/product/images/155806/original/188117.webp,14.3,,11.0,IKH,
4582655000,Airam Airflood led-valoheitin IP44 10W/800lm,https://tarvike.com/product/airam-airflood-led-valoheitin-ip44-10w800lm-110022,https://media.tarvike.com/product/images/110022/original/153979.jpeg,17.1,"Moderni, kompakti Airflood led-heitin on suunniteltu pihapiirin, varastojen, kulkuväylien ja pysäköintialueiden turvalliseen ja käytännölliseen valaistukseen. Reunuksettoman muotoilun ansiosta valaisin istuu tyylikkäästi monenlaisten rakennusten julkisivuihin ja etupaneeli antaa miellyttävän tasaista valoa koko pinta-alaltaan. Kaikissa heittimissä on säädettävä valaistuskulma. Heittimissä on pistotulppaliitäntä ja kumikaapeli. Valikoimassa myös liiketunnistimella varustetut PIR-mallit.",13.6,Airam,
4582048000,Milwaukee Packout Kompakti Kiinnitysalusta,https://tarvike.com/product/milwaukee-packout-kompakti-kiinnitysalusta-109449,https://media.tarvike.com/product/images/109449/original/153289.jpg,37.7,Useita liitäntämahdollisuuksiaMuunna PACKOUT™ kiinteäksi varastoksiYhteensopiva kaikkien MILWAUKEE® PACKOUT™ -säilytysjärjestelmän osien kanssaIskunkestävä polymeerirakenneMetallivahvistetut kiinnityspisteet kestävät suuriakin painojaLuo täydellinen säilytysjärjestelmä yhdistelemällä PACKOUT™-kiinnitysalusta eri laatikoihin ja tarvikkeisiin,28.0,Milwaukee Tools,
4582026000,Milwaukee Kompakti Veitsenteroitin,https://tarvike.com/product/milwaukee-kompakti-veitsenteroitin-109431,https://media.tarvike.com/product/images/109431/original/153231.jpg,23.7,"Kolme teroitustyyliä raskaamman, kevyemmän ja sahalaitaisen terän teroittamiseenSormireikä parantaa pitoa ja hallittavuuttaMagneetti helpottaa säilyttämistäNäkyvät kokomerkinnät edessä ja takaa helpottavat luettavuuttaVoidaan käyttää veitsille ja saksilleRipustusreikä MILWAUKEE®-työkalukiinnittimien käyttöön",15.0,Milwaukee Tools,
18747275002,Milwaukee laturi M12 C12 C,https://tarvike.com/product/milwaukee-laturi-m12-c12-c-105448,https://media.tarvike.com/product/images/105448/original/148329.jpg,95.0,"- Lämpösuojaelektroniikka optimoi latauksen äärilämpötiloissa ja pidentää laturin käyttöikää - Kapseloitu virtapiiri suojaa elektroniikkaa pölyltä, kosteudelta ja iskuilta - LED-valo ilmoittaa latauksen tilan - REDLITHIUM-ION 3,0 Ah / 4,0 Ah -akut lataantuvat jopa 60 / 80 minuutissa - REDLITHIUM-ION 1,5 Ah / 2,0 Ah -akut lataantuvat jopa 30 / 40 minuutissa",71.0,Milwaukee Tools,
18339558001,"Genmag Aggregaatti 4,1kw 230V  CLICK RG5000HO Bensa Honda",https://tarvike.com/product/genmag-aggregaatti-41kw-230v-click-rg5000ho-bensa-honda-103064,https://media.tarvike.com/product/images/103064/original/144284.jpg,1690.0,"Kompakti ja kestävä 1-vaiheinen aggregaatti, joka tarjoaa huippuluokan suorituskykyä niin työmaalle kuin vapaa-ajalle. Aggregaatissa on maksimiantoteho 5,1 kVA (4,6 kW) ja 230 V jännite, mikä mahdollistaa useiden sähkölaitteiden samanaikaisen käytön.",1390.0,IKH,
8374244002,Milwaukee Vesivaaka Base Torpedo 25cm,https://tarvike.com/product/milwaukee-vesivaaka-base-torpedo-25cm-127166,https://media.tarvike.com/product/images/127166/original/162047.webp,35.0,"Milwaukee Base Torpedovesivaaka 25 cm tarjoaa tarkkuutta, kestävyyttä ja magneettisen kiinnityksen – täydellinen valinta ammattilaisille ahtaisiin työtiloihin.",24.0,Milwaukee Tools,
4963959000,Honda EU22i generaattori,https://tarvike.com/product/honda-eu22i-generaattori-103057,https://media.tarvike.com/product/images/103057/original/144311.jpg,1890.0,"Uudessa generaattorissa on enemmän tehoa. EU22i -mallissa on myös mahdollista käyttää kaasutin tyhjäksi polttoaineesta, joka puolestaan estää kaasuttimen tukkeutumisen. Myös huollettavuutta on parannettu. Hiljainen ja kevyt generaattori, jossa myös 12V ulosotto akkujen lataamista varten. Eco throttle -tyhjäkäyntiautomatiikka on kierrosluvun automaattinen säätötoiminto, joka määrittelee moottorin kierrosluvun kulloisenkin virrankäytön mukaan. Tuloksena ympäristöystävällinen ja polttoainetaloudellinen käynti. Hondan invertteritekniikka, jonka poikkeuksellisen pieni taajuuden ja ja jännitteen vaihtelu (+/- 1%) antaa mahdollisuuden erityisen herkkien sähkölaitteiden, kuten television ja tietokoneen käyttöön.",1499.0,Honda,
4582082000,Milwaukee Pieni Packout-Koukkurivi,https://tarvike.com/product/milwaukee-pieni-packout-koukkurivi-109475,https://media.tarvike.com/product/images/109475/original/153415.jpg,24.6,"Vahvat teräskoukut painavien työkalujen ja esineiden säilyttämiseenSäilöö ruuvinvääntimet, jakoavaimet, avaimet ja muut tuotteetHelppo ja nopea työkalujen käyttöönottoTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaRäätälöi säilytysjärjestelmäsi tarpeiden mukaanOsa PACKOUT™ Shop Storage -säilytysjärjestelmää",19.0,Milwaukee Tools,
4582080000,Milwaukee Packout- Teline yhdelle pitkälle työkalulle,https://tarvike.com/product/milwaukee-packout-teline-yhdelle-pitkalle-tyokalulle-109473,https://media.tarvike.com/product/images/109473/original/153389.jpg,24.6,"Säilöö puutarhatyökalut, QUICK-LOK™-työkalut ja paljon muutaHelppo ja nopea työkalujen käyttöönottoRäätälöi säilytysjärjestelmäsi tarpeiden mukaanTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaOsa PACKOUT™ Shop Storage -säilytysjärjestelmää",19.0,Milwaukee Tools,
4582079000,"Milwaukee Packout-Säilytyskori, magneettinen 10 x 20cm",https://tarvike.com/product/milwaukee-packout-sailytyskori-magneettinen-10-x-20cm-109472,https://media.tarvike.com/product/images/109472/original/153395.jpg,24.6,"Säilöö ruuvauskärjet, ruuvauskärkipitimet, ruuvit, naulat ja muut pienet metallituotteetVoidaan kiinnittää PACKOUT™-kiinnitysalustaanYhteensopiva ohuen PACKOUT™-lokerikon (4932471064) ja kompaktin ohuen PACKOUT™-lokerikon (4932471065) kanssaVoidaan kiinnittää myös metallipintoihin magneettisen takaosan ansiostaOsa PACKOUT™ Shop Storage -säilytysjärjestelmää",19.0,Milwaukee Tools,
4582067000,Milwaukee Packout-Pihtiteline,https://tarvike.com/product/milwaukee-packout-pihtiteline-109460,https://media.tarvike.com/product/images/109460/original/153355.jpg,19.1,Helpottaa ja nopeuttaa työkalujen ja muiden tuotteiden käyttöönottoaTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaRäätälöi säilytysjärjestelmäsi tarpeiden mukaanSäilöö pihditOsa PACKOUT™ Shop Storage -säilytysjärjestelmää,15.0,Milwaukee Tools,
4582057000,"Milwaukee Packout-Akkuteline, M12",https://tarvike.com/product/milwaukee-packout-akkuteline-m12-109458,https://media.tarvike.com/product/images/109458/original/153340.jpg,19.1,Säilöö maks. 4 kpl M12™-akkuaAkut pysyvät tukevasti kiinni pidikkeessäHelppo ja nopea akkujen käyttöönottoTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaRäätälöi säilytysjärjestelmäsi tarpeiden mukaanOsa PACKOUT™ Shop Storage -säilytysjärjestelmää,15.0,Milwaukee Tools,
2615755002,"Kytkentäsarja 2 valolle HD 2,5MM2 300W",https://tarvike.com/product/kytkentasarja-2-valolle-hd-25mm2-300w-156174,https://media.tarvike.com/product/images/156174/original/180709.jpg,40.5,HD Johtosarja kahdelle valolle.,34.4,W-Light,
18750986002,"Milwaukee upposahan monimateriaaliterät, SL BIM WM65X42",https://tarvike.com/product/milwaukee-upposahan-monimateriaaliterat-sl-bim-wm65x42-109357,https://media.tarvike.com/product/images/109357/original/153085.jpg,23.2,"Bi-metallinen terä puun, pellin, naulaisen puun ja muovin tarkkaan sahaukseen ja tasosahaukseen. Yleiskäyttöisen teränpitimen ansiosta Milwaukee-terät sopivat suosituimpiin epäkeskoliikkeellä toimiviin työkaluihin.",13.0,Milwaukee Tools,
17369649001,"Milwaukee M12 HB2,5 -akku",https://tarvike.com/product/milwaukee-m12-hb25-akku-105115,https://media.tarvike.com/product/images/105115/original/147868.jpg,119.0,"Milwaukee uusi M12™ HIGH OUTPUT™ 2,5 Ah -akku tuottaa jopa 25 % enemmän käyttötehoa verrattuna M12 B2 -akkuun. Akku pysyy 25 % viileämpänä kuin muut M12™ REDLITHIUM™ -akut raskaissa työtehtävissä.",55.0,Milwaukee Tools,
17369648001,"Milwaukee M12 HB2,5 akku",https://tarvike.com/product/milwaukee-m12-hb25-akku-105114,https://media.tarvike.com/product/images/105114/original/147867.jpg,175.0,"Milwaukeen uusi M12™ HIGH OUTPUT™ 5,0 Ah -akku tuottaa jopa 25 % enemmän käyttötehoa verrattuna M12 B4 -akkuun. Akku pysyy 25 % viileämpänä kuin muut M12™ REDLITHIUM™ -akut raskaissa työtehtävissä.",89.0,Milwaukee Tools,
17369568001,NGK sytytystulppa B7ES,https://tarvike.com/product/ngk-sytytystulppa-b7es-105288,https://media.tarvike.com/product/images/105288/original/148078.jpg,3.7,Varmatoiminen sytytystulppa.,2.2,NGK,
732283001,"Jatkojohto kumi 10m 230v, 2,5x3h07rn",https://tarvike.com/product/jatkojohto-kumi-10m-230v-25x3h07rn-145321,https://media.tarvike.com/product/images/145321/original/176814.webp,37.9,"Kumikaapeli 10 m, H07RN-F 3x2,5 mm². Max. kuormitus 3600w.",32.9,CRX,
5774920002,Optibeam Super Captain Dual kaukovalo 9-36V,https://tarvike.com/product/optibeam-super-captain-dual-kaukovalo-9-36v-106026,https://media.tarvike.com/product/images/106026/original/198224.jpg,279.0,"Todella tehokas ja tyylikäs Optibeam Super Captain Dual kaukovalo: loistava voima, erinomainen yhdistelmäkuvio: terävä pistevalo yhdistyneenä pientareen hajavaloon.",254.1,Optibeam,
4964022000,Honda WX15 vesipumppu,https://tarvike.com/product/honda-wx15-vesipumppu-103113,https://media.tarvike.com/product/images/103113/original/147028.jpg,640.0,Hondan WX15 -vesipumppu on oikea tehopakkaus saunavesien siirtoon tai kasvimaan kasteluun.,576.0,Honda,
4582657000,Airam Airflood led-valoheitin IP44 30W/2400lm,https://tarvike.com/product/airam-airflood-led-valoheitin-ip44-30w2400lm-110024,https://media.tarvike.com/product/images/110024/original/154013.jpeg,30.9,"Moderni, kompakti Airflood led-heitin on suunniteltu pihapiirin, varastojen, kulkuväylien ja pysäköintialueiden turvalliseen ja käytännölliseen valaistukseen. Reunuksettoman muotoilun ansiosta valaisin istuu tyylikkäästi monenlaisten rakennusten julkisivuihin ja etupaneeli antaa miellyttävän tasaista valoa koko pinta-alaltaan. Kaikissa heittimissä on säädettävä valaistuskulma. Heittimissä on pistotulppaliitäntä ja kumikaapeli. Valikoimassa myös liiketunnistimella varustetut PIR-mallit.",24.7,Airam,
4582081000,Milwaukee Suora Packout-Koukku,https://tarvike.com/product/milwaukee-suora-packout-koukku-109474,https://media.tarvike.com/product/images/109474/original/153390.jpg,19.1,"Vahvat teräskoukut painavien työkalujen ja esineiden säilyttämiseenSäilöö jakoavaimet, rullamitat, sakset, avaimet ja muut tuotteetHelppo ja nopea työkalujen käyttöönottoTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaRäätälöi säilytysjärjestelmäsi tarpeiden mukaanOsa PACKOUT™ Shop Storage -säilytysjärjestelmää",15.0,Milwaukee Tools,
4582068000,Milwaukee Pieni Packout-Hylly,https://tarvike.com/product/milwaukee-pieni-packout-hylly-109461,https://media.tarvike.com/product/images/109461/original/153354.jpg,19.1,"Helpottaa ja nopeuttaa työkalujen ja muiden tuotteiden käyttöönottoaSäilöö pyyhkeet, käsineet, ruuvit, pienet purkit ja muut tuotteetTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaRäätälöi säilytysjärjestelmäsi tarpeiden mukaanOsa PACKOUT™ Shop Storage -säilytysjärjestelmää",15.0,Milwaukee Tools,
4582054000,"Milwaukee Packout Yleiskoukku, pieni suora",https://tarvike.com/product/milwaukee-packout-yleiskoukku-pieni-suora-109455,https://media.tarvike.com/product/images/109455/original/153321.jpg,11.7,Vahvat teräskoukut painavien työkalujen ja esineiden säilyttämiseenKoukkujen pinnoite suojaa koukkuja ja säilytettäviä tavaroitaHelppo ja nopea työkalujen käyttöönottoTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaRäätälöi säilytysjärjestelmäsi tarpeiden mukaanSäilöö käsityökalutOsa PACKOUT™ Shop Storage -säilytysjärjestelmää,9.0,Milwaukee Tools,
4582053000,"Milwaukee Packout S-Koukku, iso",https://tarvike.com/product/milwaukee-packout-s-koukku-iso-109454,https://media.tarvike.com/product/images/109454/original/153326.jpg,19.1,Vahvat teräskoukut painavien työkalujen ja esineiden säilyttämiseenKoukkujen pinnoite suojaa koukkuja ja säilytettäviä tavaroitaHelppo ja nopea työkalujen käyttöönottoTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaRäätälöi säilytysjärjestelmäsi tarpeiden mukaanSäilöö pitkäkahvaiset työkalutOsa PACKOUT™ Shop Storage -säilytysjärjestelmää,15.0,Milwaukee Tools,
4582051000,"Milwaukee Packout Yleiskoukku, kaareva",https://tarvike.com/product/milwaukee-packout-yleiskoukku-kaareva-109452,https://media.tarvike.com/product/images/109452/original/153316.jpg,24.6,"Vahvat teräskoukut painavien työkalujen ja esineiden säilyttämiseenKoukkujen pinnoite suojaa koukkuja ja säilytettäviä tavaroitaHelppo ja nopea työkalujen käyttöönottoTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaRäätälöi säilytysjärjestelmäsi tarpeiden mukaanSäilöö johdot, vasarat ja askeljakkaratOsa PACKOUT™ Shop Storage -säilytysjärjestelmää",19.0,Milwaukee Tools,
4582050000,"Milwaukee Packout Yleiskoukku, suora",https://tarvike.com/product/milwaukee-packout-yleiskoukku-suora-109451,https://media.tarvike.com/product/images/109451/original/153319.jpg,24.6,"Vahvat teräskoukut painavien työkalujen ja esineiden säilyttämiseenKoukkujen pinnoite suojaa koukkuja ja säilytettäviä tavaroitaHelppo ja nopea työkalujen käyttöönottoTurvallinen ja helppo kiinnitys napsautus- ja lukitusmekanismillaRäätälöi säilytysjärjestelmäsi tarpeiden mukaanSäilöö lapiot, haravat, luudat ja puutarhatyökalutOsa PACKOUT™ Shop Storage -säilytysjärjestelmää",19.0,Milwaukee Tools,
4582049000,Milwaukee Packout Kiinnitysalusta XL,https://tarvike.com/product/milwaukee-packout-kiinnitysalusta-xl-109450,https://media.tarvike.com/product/images/109450/original/153299.jpg,84.8,Useita liitäntämahdollisuuksiaMuunna PACKOUT™ kiinteäksi varastoksiYhteensopiva kaikkien MILWAUKEE® PACKOUT™ -säilytysjärjestelmän osien kanssaIskunkestävä polymeerirakenneMetallivahvistetut kiinnityspisteet kestävät suuriakin painojaLuo täydellinen säilytysjärjestelmä yhdistelemällä PACKOUT™-kiinnitysalusta eri laatikoihin ja tarvikkeisiin,65.0,Milwaukee Tools,
4578763000,Seeker EU-kilven lisävaloteline,https://tarvike.com/product/seeker-eu-kilven-lisavaloteline-106047,https://media.tarvike.com/product/images/106047/original/148736.jpg,35.5,,21.3,,
4578203000,"Milwaukee akku M18 B5 5,0 Ah",https://tarvike.com/product/milwaukee-akku-m18-b5-50-ah-105451,https://media.tarvike.com/product/images/105451/original/148324.jpg,245.0,"Milwaukee M18 B5 5,0 Ah akkussa on jopa 2,5x pidempi käyttöaika, 20 % enemmän tehoa ja 2x pidempi käyttöikä kuin muissa litiumionitekniikkaan ja/tai aiempaan Milwaukee®-akkuteknologiaan perustuvissa akuissa (tulokset vaihtelevat työkalun ja käyttötarkoituksen mukaan).",89.0,Milwaukee Tools,
4134358002,Steinfaun 8kW Diesel lämmitin 12V kauk,https://tarvike.com/product/steinfaun-8kw-diesel-lammitin-12v-kauk-163806,https://media.tarvike.com/product/images/163806/original/186659.webp,194.0,"Helppokäyttöinen valmiiksi koteloitu 1000.800w dieselilmalämmitin kaukosäätimellä. Erittäin helppo ja nopea asentaa monenlaisiin kohteisiin valmiin koteloinnin ansiosta. Mukavuutta tuo lämmityslaitteeseen lämpötilansäätö sekä kaukosäädin. Voidaan käyttää esimerkiksi autoissa, caravan ajoneuvoissa, veneessä, kuorma-autossa, työkoneissa, traktoreissa jne.",174.6,Steinfaun,
2820433002,Hitachi Adapteri DA200-Mallin Porakoneeseen,https://tarvike.com/product/hitachi-adapteri-da200-mallin-porakoneeseen-150202,https://media.tarvike.com/product/images/150202/original/196901.jpg,76.9,,53.8,Hikoki,
2615752002,Lisävaloteline rekisterikilven taakse,https://tarvike.com/product/lisavaloteline-rekisterikilven-taakse-156171,https://media.tarvike.com/product/images/156171/original/180718.jpg,12.5,"Lisävaloteline rekisterikilven taakse, musta.",10.6,W-Light,
20261318001,Milwaukee Kärkisarja Shockwave CD 35P,https://tarvike.com/product/milwaukee-karkisarja-shockwave-cd-35p-169530,https://media.tarvike.com/product/images/169530/original/194897.png,65.2,,29.0,Milwaukee Tools,
