id,title,link,imageLink,price,description,salePrice,brand,unit
19176982002,Husqvarna Hihallinen Sadetakki,https://tarvike.com/product/husqvarna-hihallinen-sadetakki-81110,https://media.tarvike.com/product/images/81110/original/158441.png,83.9,"Polyesterineuloksesta valmistettu selän sadesuoja, jossa on kestävä yksipuolinen PU-pinnoite ja hitsatut saumat. Kangas on vahvaa, mutta kuitenkin kevyttä ja kahisematonta. Selkäsuoja on suunniteltu moottorisahan käytön aikaisiin työasentoihin. Selkäsuojassa on erittäin pitkä sadereunalla varustettu selkäkappale, joka ohjaa sadeveden sivulle kumarassa työasennossa. Leveyttä voi säätää tarpeen mukaan edessä olevalla nepparikiinnityksellä. Hyväksytty standardin EN343 mukaisesti. Yksi koko.",70.51,Husqvarna,
17362756001,Husqvarna Aspire varastointikisko koukuille,https://tarvike.com/product/husqvarna-aspire-varastointikisko-koukuille-80453,https://media.tarvike.com/product/images/80453/original/30207.jpg,42.9,"Järjestä puutarhatyökalusi näppärästi ja siististi myös pienessä tilassa tämän seinään kiinnitettävän säilytyskiskon avulla. Optimoitu yhteensopivaksi Husqvarna Aspire -tuoteperheen tuotteiden kanssa. Jokainen kisko on 640 mm pitkä, joten työkaluvalikoimasi kasvaessa voit näppärästi hankkia useamman kiskon ja asentaa ne kaikki peräkkäin. 3 mm paksuinen alumiinioksidipinnoite takaa säilytysratkaisusi olevan yhtä kestävä ja tyylikäs kuin työkalusikin. Jokaisen Aspire-tuoteperheen tuotteen kanssa toimitetaan erikoissuunniteltu koukku, joka voidaan kiinnittää suoraan tähän säilytyskiskoon. Kiskoon sopivia koukkuja on myös ostettavissa erikseen, joten voit hankkia niitä myös muille työkaluillesi, kuten kannettaville puutarhatyökaluille, vesiletkuille tai harjoille. Kaikki tarvittavat kiinnitystarvikkeet toimitetaan tuotteen mukana, jotta voit varmistaa tuotteillesi mahdollisimman siistin säilytysratkaisun.",25.74,Husqvarna,
4964343000,"Husqvarna 545G Mark II, 13"" .325"" Moottorisaha",https://tarvike.com/product/husqvarna-545g-mark-ii-13-325-moottorisaha-81352,https://media.tarvike.com/product/images/81352/original/159294.png,1019.0,"Husqvarna 545G Mark II on voimakas, kestävä ja helposti hallittava 50-kuutioinen moottorisaha tehokkaaseen kaatoon ja karsintaan. Kapea saharunko ja innovatiiviset ominaisuudet varmistavat luotettavan suorituskyvyn ja helppokäyttöisyyden.",849.0,Husqvarna,
4963073000,Husqvarna Aspire Laturi P4A 18-C70 70W,https://tarvike.com/product/husqvarna-aspire-laturi-p4a-18-c70-70w-81488,https://media.tarvike.com/product/images/81488/original/159920.png,50.9,"Tämä Husqvarna Aspire -tuoteperheen kompakti laturi on yhteensopiva molempien Husqvarna Aspire -akkujen kanssa sekä kaikkien POWER FOR ALL ALLIANCE -akkujärjestelmän 18V akkujen kanssa. Lataa nopeasti ja tehokkaasti. Varustettu LED-valoilla, jotka ilmaisevat selkeästi latauksen etenemistä. 18-B45 (2.5Ah) akku latautuu 80% noin 40 minuutissa ja 100% noin tunnissa. 18-B72 (4.0Ah) akku latautuu 80% noin 64 minuutissa ja 100% noin 95 minuutissa. Tämä laturi on osa POWER FOR ALL -allianssia, yhtä maailman suurimmista tärkeimpien valmistajien välistä akkuallianssia. Laturia voi siis käyttää kaikkiin akkuihin, jotka ovat osa tätä allianssia. Tämä tarkoittaa siis sitä, että sinun ei enää tarvitse ostaa erillistä laturia jokaiselle akullesi, vaan voit käyttää vain yhtä laturia niille kaikille.",40.72,Husqvarna,
19176901002,Husqvarna Oksasahan Kantohihna,https://tarvike.com/product/husqvarna-oksasahan-kantohihna-80458,https://media.tarvike.com/product/images/80458/original/30208.jpg,20.9,Kantohihna pienemmille trimmereille. Pikalukituksen avulla valjaat saa tarvittaessa helposti pois yhdellä kädellä.,16.9,Husqvarna,
19176865002,"Husqvarna Olkaimet, nipistinkiinnitys",https://tarvike.com/product/husqvarna-olkaimet-nipistinkiinnitys-80282,https://media.tarvike.com/product/images/80282/original/155949.png,31.9,"Lujat metallisoljet. Erikoisleveät, säädettävä pituus.",25.4,Husqvarna,
17362757001,Husqvarna Aspire varastointikoukku lajitelma,https://tarvike.com/product/husqvarna-aspire-varastointikoukku-lajitelma-80454,https://media.tarvike.com/product/images/80454/original/30209.jpg,30.9,"Tämä viisi erikoissuunniteltua koukkua sisältävä Aspire-säilytysratkaisun lisäosa on optimoitu täydellisesti yhteensopivaksi kaikkien Husqvarna Aspire -tuoteperheen tuotteiden kanssa, mutta koukkuja voi toki käyttää myös muiden työkalujen, kuten esimerkiksi kannettavien puutarhalaitteiden, vesiletkujen tai harjojen säilytykseen. Jokainen koukku voidaan asentaa joko Aspire-säilytyskiskoon tai suoraan seinään – mahdollistaen näin todella näppärän ja pieneen tilaan sopivan säilytysratkaisun. Eri kokoiset, todella kestävästä materiaalista valmistetut ja yhden tai kaksi koukkua yhdessä sisältävät koukut antavat sinulle mahdollisuuden järjestää puutarhatyökalusi hyvin ja järkevästi myös pienemmässä tilassa.",18.54,Husqvarna,
16962191001,"Käsineet Functional, Viiltosuoja",https://tarvike.com/product/kasineet-functional-viiltosuoja-9-6493,https://media.tarvike.com/product/images/6493/original/31057.jpg,41.9,"Mukavat suojakäsineet moottorisahatöihin. Kämmen on valmistettu kestävästä ja luonnollisesti vettä hylkivästä vuohennahasta. Nylon-neopreenikangas rystysissä ja vaahto-laminoitu spandex-kangas kämmenselässä takaavat maksimaalisen mukavuuden. Etusormi, jossa on kosketusnäyttöystävällinen rystynen mahdollistaa älypuhelimen käytön myös hanskat kädessä. Neulottu ranneke lisää mukavuutta ja tekee hanskasta helpon pukea. Peukalo-osa tarjoaa paremman otteen ja paremman kestävyyden.",33.9,Husqvarna,
4964345000,"Husqvarna 550XPG Mark II – 13"" .325"" 1,3mm Moottorisaha",https://tarvike.com/product/husqvarna-550xpg-mark-ii-13-325-13mm-moottorisaha-81354,https://media.tarvike.com/product/images/81354/original/159295.png,1159.0,"Husqvarna 550XPG Mark II on vahva, kestävä ja helposti hallittavissa oleva saha. Tässä 50-kuutioisessa moottorisahassa on erinomainen suorituskyky ja leikkuuteho. Soveltuu pienten ja keskikokoisten puiden kaatoon, katkaisuun ja karsintaan sekä vaativaan puiden hoitoon.",849.0,Husqvarna,
19179674002,Kvex Traktorin lumilinko 140MS Sis. Hydr. torven/ylälipan kääntö,https://tarvike.com/product/kvex-traktorin-lumilinko-140ms-sis-hydr-torvenylalipan-kaanto-102195,https://media.tarvike.com/product/images/102195/original/119435.jpg,4999.0,KVex 140 MS V-linko pienikokoisille traktoreille.,3990.0,TARVIKE.COM,
19177267002,"Husqvarna LB 246iS Vetävä Akkuruohonleikkuri, Ei sis. akkua ja laturia",https://tarvike.com/product/husqvarna-lb-246is-vetava-akkuruohonleikkuri-ei-sis-akkua-ja-laturia-110260,https://media.tarvike.com/product/images/110260/original/160354.png,749.0,"Husqvarna LB 246iS on lujatekoinen, akkukäyttöinen ruohonleikkuri, joka sopii keskikokoisille nurmikoille. Vetävän etuvedon ja kompaktin teräksisen leikkuulaitteen ansiosta ruohonleikkuria on helppo käyttää ja ohjata. Leikkurin silppuava BioClip®-toiminto leikkaa ruohon pieneksi silpuksi, joka maatuu nopeasti luonnolliseksi lannoitteeksi.",583.2,Husqvarna,
8366211002,Husqvarna ST 253i Akkukäyttöinen lumilinko,https://tarvike.com/product/husqvarna-st-253i-akkukayttoinen-lumilinko-169162,https://media.tarvike.com/product/images/169162/original/191018.webp,898.9,"Akkukäyttöinen Husqvarna ST 253i -lumilinko poistaa lumen tehokkaasti keskikokoisilta alueilta tehokkaan sähkömoottorinsa ansiosta. Se on poikkeuksellisen helppo käynnistää ja käyttää yksinkertaisen ja intuitiivisen sankalukkotoiminnon ansiosta. Portaaton syöttöruuvin nopeudensäätö mahdollistaa ulosheiton tarkan hallinnan, mikä on erityisen hyödyllistä herkillä alueilla, ja sähköinen heittotorven kääntö tekee käytöstä nopeaa ja ergonomista. Muita käyttäjäystävällisiä ominaisuuksia ovat säilytystä helpottava taitettava kahva sekä LED-valo, joka takaa erinomaisen työvalaistuksen ja näkyvyyden pimeässä. ST 253i kuuluu Husqvarnan joustavaan 36 V:n BLi-X-järjestelmään, jonka ansiosta yhtä akkua voidaan käyttää useisiin työkaluihin.",669.0,Husqvarna,
8366206002,Husqvarna ST 143i Akkukäyttöinen lumilinko,https://tarvike.com/product/husqvarna-st-143i-akkukayttoinen-lumilinko-169161,https://media.tarvike.com/product/images/169161/original/191013.webp,619.0,"Husqvarna ST 143i on kevyt ja luotettava akkukäyttöinen lumilinko, joka on erinomainen lumenpoistaja pienillä ja keskikokoisilla pihoilla sekä pihateillä. Se on poikkeuksellisen helppo käynnistää ja käyttää yksinkertaisen ja intuitiivisen sankalukkotoiminnon ansiosta. Keveytensä ja pienen kokonsa ansiosta lumilingon ohjaaminen on helppoa myös ahtaissa paikoissa. Muita käyttäjäystävällisiä ominaisuuksia ovat säilytystä helpottava taitettava kahva sekä LED-valo, joka takaa erinomaisen työvalaistuksen ja näkyvyyden pimeässä. ST 143i kuuluu Husqvarnan joustavaan 36 V:n BLi-X-järjestelmään, jonka ansiosta yhtä akkua voidaan käyttää useisiin työkaluihin.",449.0,Husqvarna,
19177210002,"Husqvarna 215iL Akkutrimmeri, mukana akku ja laturi",https://tarvike.com/product/husqvarna-215il-akkutrimmeri-mukana-akku-ja-laturi-81467,https://media.tarvike.com/product/images/81467/original/159828.png,339.0,"Husqvarna 215iL Ruohotrimmeri on ihanteellinen nurmikon reunojen ja korkean ruohon nopeaan ja helppoon leikkaamiseen. Tehokas harjaton moottori toimii hiljaisella äänellä, vähäisellä tärinällä ja ilman suoria päästöjä.",299.0,Husqvarna,
18339722001,"Husqvarna Automower® 405VE NERA, EPOS™ Robottiruohonleikkuri",https://tarvike.com/product/husqvarna-automower-405ve-nera-epos-robottiruohonleikkuri-174555,https://media.tarvike.com/product/images/174555/original/197422.webp,2649.0,"Husqvarna Automower® 405VE NERA – kaapeliton robottiruohonleikkuri innovatiivisilla ominaisuuksilla, täydellinen lopputulos jopa 900 m²:n nurmikoilla. EdgeCut-toiminto pitää nurmikon reunat siisteinä ja vähentää trimmaukseen kuluvaa aikaa ja vaivaa. Kun satelliittipohjaisen teknologiamme mahdollistamat virtuaaliset rajat ovat käytettävissä, asennuksesta tulee paitsi kestävä, myös helposti muokattava. Sisältää Latausasema Varaterät 6kpl Virtalähde Matalajännitekaapeli 10m",2449.0,Husqvarna,
17371731001,"Husqvarna 542i XP G Akkumoottorisaha, ei sis. akkua ja laturia",https://tarvike.com/product/husqvarna-542i-xp-g-akkumoottorisaha-ei-sis-akkua-ja-laturia-110229,https://media.tarvike.com/product/images/110229/original/160079.png,908.9,"Husqvarna 542i XP® G on maailman ensimmäinen ammattikäyttöön tarkoitettu, keskipakokytkimellä ja lämpökahvoilla varustettu akkumoottorisaha. Se tarjoaa ainutlaatuisen leikkuutehon ja paremman otteen myös kylmällä ilmalla.",809.0,Husqvarna,
17362758001,Husqvarna Aspire varastointihylly,https://tarvike.com/product/husqvarna-aspire-varastointihylly-80455,https://media.tarvike.com/product/images/80455/original/30196.jpg,22.9,"Tämä Aspire-tuotesarjan lisäosa on suunniteltu erityisesti pieniin tiloihin helpottamaan puutarhatyökalujen säilytystä. Siihen mahtuu kätevästi yksi laturi, kaksi akkua, tai vaihtoehtoisesti esimerkiksi puutarhatyöskentelyssä käytettävät hansikkaat. Valmistettu 6 mm paksuisesta rautalangasta ja kestävästä muovista. Hyllyn voi kiinnittää joko suoraan seinään tai Aspire-säilytyskiskoon. Järjestele puutarhatyökalusi helposti ja näppärästi myös pienemmässä tilassa.",16.03,Husqvarna,
16957421001,"Käsineet Technical, Viiltosuoja",https://tarvike.com/product/kasineet-technical-viiltosuoja-10-6497,https://media.tarvike.com/product/images/6497/original/31047.jpg,55.9,"Technical-käsineet, viiltosuoja 20 m/s. Vuohennahkainen kämmenosa ja kämmenselässä interlock-jerseyneulosta, harmaata vaahtomuovia ja laminoitua spandex-kangasta. Vuohennahka sisältää kosteudelta suojaavaa luonnollista rasvaa ja sopii siksi vaatiiviin töihin. Mukavat, käden muotoa noudattavat saumat sekä kaksinkertainen peukalo-ommel. Lyhyt ja tiukka malli istuvuuden ja liikkuvuuden parantamiseksi.",46.7,Husqvarna,
4964336000,Husqvarna 555Fxt Metsänraivaussaha,https://tarvike.com/product/husqvarna-555fxt-metsanraivaussaha-81246,https://media.tarvike.com/product/images/81246/original/158937.png,1529.0,"Husqvarna 555FXT on erittäin suorituskykyinen ammattikäyttöön ja vaativiin olosuhteisiin tarkoitettu raivaussaha. X-Torq®-moottori takaa riittävästi tehoa, kiihtyy nopeasti ja kuluttaa vähän polttoainetta. Raivuri on varustettu ainutlaatuisella kahvalämmityksellä, joka parantaa työmukavuutta kylmissä ja kosteissa olosuhteissa. Lyhyt runkoputki ja 24° kulmavaihde helpottavat kaadon suuntaamista tiheissä metsissä.",1149.0,Husqvarna,
22331694000,Muuttolaatikko 45l,https://tarvike.com/product/muuttolaatikko-45l-145338,https://media.tarvike.com/product/images/145338/original/176840.webp,15.0,"Elintarvikehyväksyttyä muovia, kansi DM5008.",12.95,GDM Di Martino,
19179730002,"Husqvarna 540i XP G Akkumoottorisaha, ei sis. akkua/laturia",https://tarvike.com/product/husqvarna-540i-xp-g-akkumoottorisaha-ei-sis-akkualaturia-110210,https://media.tarvike.com/product/images/110210/original/159891.png,898.9,"Husqvarna 540i XP® G on tehokas ja todella suorituskykyinen akkumoottorisaha ammattikäyttöön. Sahan keveys ja vahva suorituskyky tekevät siitä täydellisen pienten ja keskisuurten puiden kaatoon. Sahan teho vastaa täysin 40-kuutioista polttomoottorisahaa, kun sitä käytetään yhdessä Husqvarnan BLi300-akun kanssa.",799.0,Husqvarna,
18739676002,Husqvarna Functional 20A turvahousut,https://tarvike.com/product/turvahousut-functional-20a-52-7567,https://media.tarvike.com/product/images/7567/original/30065.jpg,205.0,"Husqvarna Functional metsurin turvahousut on valmistettu laadukkaista ja kestävistä materiaaleista, kuten CorduraR-vahvikkeesta. Helppo käyttää keveissä metsätaloustöissä.",174.29,Husqvarna,
9722743002,Husqvarna 540 XP® Mark III Moottorisaha,https://tarvike.com/product/husqvarna-540-xp-mark-iii-moottorisaha-122301,https://media.tarvike.com/product/images/122301/original/159771.png,908.9,Husqvarna 540 XP® Mark III on näppärä ja kevyt polttomoottorikäyttöinen moottorisaha 40 kuutioisten sarjassa. Se on suunniteltu erityisesti ammattimaiseen puunhoitoon ja puiden karsimiseen. Sahan tehokas moottori yhdistettynä Husqvarnan terävään SP21G tai S93G -teräketjuun tarjoaa vaikuttavan leikkuukapasiteetin nopealla kiihtyvyydellä. Helppo ja luotettava käynnistys - niin kylmällä kuin kuumallakin säällä - sekä sujuva ohjattavuus tekevät tästä sahasta kaikkien puunhoitotiimien suosikin.,809.0,Husqvarna,
6716506002,Husqvarna 545FxT AutoTune metsänraivaussaha,https://tarvike.com/product/husqvarna-545fxt-autotune-metsanraivaussaha-81297,https://media.tarvike.com/product/images/81297/original/159089.png,1279.0,"Erityisen helppokäyttöinen raivaussaha metsänhoitoon. Tehokkaat ja ainutlaatuiset ergonomiset ominaisuudet on suunniteltu vaativaan raivaustyöhön. Optimoitu voimansiirto ja 24 asteen kulmavaihde helpottavat suunnattua kaatoa tiheässä metsässä. Moottorin, runkoputken ja terälaitteen tärinät on tehokkaasti vaimennettu. Smart Start® takaa helpon käynnistyksen. Mukana Balance XT -ammattivaljaat.",999.0,Husqvarna,
4964342000,"Husqvarna 545 Mark II - 13"" .325"" Moottorisaha",https://tarvike.com/product/husqvarna-545-mark-ii-13-325-moottorisaha-81351,https://media.tarvike.com/product/images/81351/original/159288.png,949.0,"Husqvarna 545 Mark II on voimakas, kestävä ja helposti hallittava 50-kuutioinen moottorisaha tehokkaaseen kaatoon ja karsintaan. Kapea saharunko ja innovatiiviset ominaisuudet varmistavat luotettavan suorituskyvyn ja helppokäyttöisyyden.",799.0,Husqvarna,
4963072000,Husqvarna Aspire Akku P4A 18-B72 4.0Ah,https://tarvike.com/product/husqvarna-aspire-akku-p4a-18-b72-40ah-81487,https://media.tarvike.com/product/images/81487/original/159916.png,89.9,Innovatiivinen 18V akkujärjestelmä takaa tehokkuuden ja yhteensopivuuden.,71.92,Husqvarna,
35011488000,Fitt Puutarhaletku 25mm x 25m,https://tarvike.com/product/fitt-puutarhaletku-25mm-x-25m-44443,https://media.tarvike.com/product/images/44443/original/16969.jpg,55.1,Fitt Puutarhaletku 25mm x 25m on kestävä kasteluletku. Materiaali PVC + polyesteri.,39.0,IKH,
23856040001,"Puutarhaletkusetti 10m, mini",https://tarvike.com/product/puutarhaletkusetti-10m-mini-43655,https://media.tarvike.com/product/images/43655/original/15204.jpg,22.16,"Kätevä pienikokoinen puutarhaletkusetti, sopii esimerkiksi parvekkeille tai pienille pihoille. Sisältää kastelupistoolin kuudella eri suihkulla sekä hanaliittimen.",11.08,Fixus,
21509076001,Husqvarna Metsätyöpusero Technical Extreme,https://tarvike.com/product/metsatyopusero-technical-extreme-7618,https://media.tarvike.com/product/images/7618/original/147033.webp,409.0,"Joustava ja hengittävä Husqvarna Technical Extreme-metsätyöpusero tarjoaa mukavuutta pitkiin työpäiviin. Kevyet, hengittävät kankaat ja valmiiksi hiukan taivutetut kyynärpäät lisäävät liikkuvuutta samalla kun tuuletusaukot pitävät sinut viileänä myös rankimpina työpäivinä. Cordura®-vahvikkeet kuluvimmissa kohdissa tekevät tuotteesta kestävämmän. Pehmustettu kännykkätasku pitää puhelimen suojattuna kolhuilta sekä akun poissa kylmästä. Sopii niin naisille kuin miehillekin.",335.8,Husqvarna,
1923673002,"Husqvarna Raivaus- ja trimmauspusero, High Viz",https://tarvike.com/product/raivauspusero-en20471-xl-6455,https://media.tarvike.com/product/images/6455/original/30800.jpg,184.0,"Takki sopii erityisesti pitkäaikaiseen työskentelyyn valjaiden kanssa. Huomioväri täyttää EN ISO 20471 (luokka 3) -standardin vaatimukset. Olkapäillä sijaitseviin taskuihin voidaan laittaa lisäpehmusteita vähentämään olkapäihin kohdistuvaa kuormitusta. Taskut ovat helposti käytettävissä valjaiden kanssa työskenneltäessä. Hihojen alla olevat tuuletusvetoketjut ja selän tuuletusaukko varmistavat, että työskentely on miellyttävää. Hihojen uusi malli ja ergonominen muotoilu sekä selän neljään suuntaan joustava kangas takaavat erinomaisen liikkuvuuden.",153.0,Husqvarna,
19179702002,Husqvarna 135 Mark II Moottorisaha,https://tarvike.com/product/husqvarna-135-mark-ii-moottorisaha-81370,https://media.tarvike.com/product/images/81370/original/159375.png,359.0,"Vankka, luotettava ja helppokäyttöinen Husqvarna 135 Mark II moottorisaha soveltuu satunnaisiin pihatöihin, kuten polttopuiden sahaukseen ja pienten puiden kaatoon ja karsintaan. Helposti käynnistyvän ja hallittavan sahan sivulla on kätevä ja nopea ketjunkiristys. Sylinteritilavuus 38 cm³ Teho 1.6 kW Suositeltu terälevyn pituus, maks. 40 cm Paino (ilman terävarustusta) 4.7 kg",299.0,Husqvarna,
18740233002,"Sadehousut, Pinnoitettu",https://tarvike.com/product/sadehousut-xl-pinnoitettu-6418,https://media.tarvike.com/product/images/6418/original/30952.jpg,95.9,"Polyesterineuloksesta valmistetut sadehousut, joissa on kestävä yksipuolinen PU-pinnoite ja hitsatut saumat. Kangas on vahvaa, mutta kuitenkin kevyttä ja kahisematonta. Lahkeiden sivussa olevat vetoketjut helpottavat alla olevien housujen käyttöä. Vyötäröllä kuminauha ja kiristysnaru säätöä varten ja takana tuuletusaukot. Edessä olevat aukot helpottavat alla olevien housujen käyttöä. Hyväksytty standardin EN ISO 20471 luokan 2 ja standardin EN343 mukaisesti.",80.7,Husqvarna,
18739635002,Husqvarna Turvahaalari Classic 20A,https://tarvike.com/product/turvahaalari-classic-20a-58-7550,https://media.tarvike.com/product/images/7550/original/30096.jpg,135.0,Husqvarna Classic turvahaalari antaa luotettavan suojauksen satunnaisille moottorisahan käyttäjille polttopuiden sahaamiseen ja muihin ulkotöihin. Valmistettu kestävästä polyesterista/puuvillatvillistä. Viiltosuoja on vahvistettu alaosan sisäpuolelta jalkineiden aiheuttamaa kulumista vastaan. Viiltosuoja: Kyllä EN-hyväksyntä: EN ISO 11393 Luokka: Luokka 1 (20 m/s) Euro-testattu: Kyllä,114.79,Husqvarna,
17371735001,"Husqvarna 435i Akkusaha 14"". 0.325"" MINI, ei sis. akkua ja laturia",https://tarvike.com/product/husqvarna-435i-akkusaha-14-0325-mini-ei-sis-akkua-ja-laturia-110248,https://media.tarvike.com/product/images/110248/original/160216.png,469.0,"Husqvarna 435i on akkukäyttöinen moottorisaha, jolla on huippuluokan leikkausteho optimoidun vääntömomentin, suuren ketjunopeuden ja kestävän harjattoman moottorin ansiosta. Tämä tarjoaa monipuolista tehokkuutta kaikissa kevyemmissä jokapäiväisissä tehtävissä, kuten pienempien puiden kaatamisessa, raivauksessa, karsimisessa tai polttopuiden pätkimisessä.",399.0,Husqvarna,
17371451001,Husqvarna Automower® 310E Nera Robottiruohonleikkuri,https://tarvike.com/product/husqvarna-automower-310e-nera-robottiruohonleikkuri-81501,https://media.tarvike.com/product/images/81501/original/160119.png,2148.9,"Husqvarna Automower® 310E NERA on jopa 1000 m²:n nurmialueen leikkaamiseen suunniteltu robottiruohonleikkuri. Siinä on EdgeCut-toiminto, joka vähentää nurmikon reunojen siistimisen ja trimmauksen tarvetta, mikä säästää aikaa ja vaivaa. 310E NERA voidaan asentaa joko perinteisemmin rajalankojen kanssa tai langattomasti Husqvarna EPOS™-tekniikan avulla. Sisältää Latausasema Varaterät 9kpl Virtalähde Matalajännitekaapeli 10m",1790.0,Husqvarna,
